,battery_charge,generation_to_usage_ratio,initial_suprlus_and_storage_to_usage_ratio,if_taken_from_public_grid,exchange_price,if_taken_from_storage,if_taken_from_surplus,class
346,0.8592664377462419,0.21339442917707366,2.4254339451681473,0,0.5783,1,1,0.0
347,0.25357578660501606,0.40572522025591135,1.3369512836191093,0,0.5263,1,1,0.0
348,0.0,0.13034762926901447,0.8433362975087463,1,0.5638,1,1,1.6
349,0.1805966050766054,0.13179941302679646,1.1293443962812766,0,0.5037,1,1,3.0
350,0.3130306137477094,0.27798082935804824,1.6092676836003852,0,0.5803,1,1,2.0
351,0.15019448595651855,0.2174230851052855,0.9955106549107138,0,0.5577,1,1,1.6
352,0.5186845592558823,0.0,69.41631492477343,0,0.5498,0,1,0.0
353,0.7461726478586769,0.26421283142572793,1.7372163970157337,0,0.5464,1,1,0.2
354,0.44974559964853505,0.022135086527889966,1.7332514297286976,0,0.6599,1,1,2.6
355,0.5625074514259906,0.0,3.5673671621428187,0,0.7288,0,1,0.0
356,0.7383285544531708,0.31313994697827097,3.2246752074418383,0,0.6329,1,1,1.2
357,0.639156322850115,1.80093680908603,89.449630900437,0,0.5957,0,1,0.0
358,0.15977775661880442,0.1285424100834997,8.695805643745118,0,0.6355,0,1,0.0
359,0.0,0.0,0.7425160082509192,1,0.6407,1,1,3.0
360,0.0,0.15061018495655493,0.35456955603353635,1,0.5227,1,1,2.4
361,0.2356723218888428,0.18649568739264497,1.2205551299866493,0,0.7034,1,1,0.0
362,0.0,0.10073408875563822,0.935607644677486,1,0.5998,1,1,0.0
363,0.0,0.08994461834595602,0.8427578092802144,1,0.5208,1,1,3.0
364,0.5216482654969345,0.1400169361036095,2.2821078305742364,0,0.6666,1,1,2.0
365,0.30902482694519995,0.12809237106247062,36.04304761559538,0,0.6793,0,1,0.0
366,0.9069331268554475,0.39484760688324266,3.081087600186919,0,0.5983,0,1,0.0
367,0.0,0.19626383218796684,0.896474571266242,1,0.5368,1,1,2.8
368,0.0,0.17153139843468188,0.6234081635161314,1,0.6573,1,1,3.0
369,0.9999975000062501,0.18047111149676487,3.7556614752769746,0,0.5142,0,1,0.0
370,0.47060917839190974,2.6922960357800805,85.69567518961219,0,0.635,0,1,0.0
371,0.9452729696648479,0.0008927685579892756,6.916424434939113,0,0.7017,0,1,0.0
372,0.0,0.10411019323788233,0.4936079729353931,1,0.6477,1,1,3.0
373,0.4520059653158642,0.6716532086664311,4.798199091287782,0,0.6304,0,1,0.0
374,0.0,0.0,0.751670816183585,1,0.6388,1,1,3.0
375,0.19732941909759677,0.027844448750756458,1.2391605112514148,0,0.673,1,1,1.2
376,0.5188183587653526,0.261787097520407,1.700965157515225,0,0.6718,1,1,2.2
377,0.2209744321171307,0.015875600804288185,2.3376196357420316,0,0.6294,0,1,0.0
378,0.47202111635961397,0.0,1.8345519166436512,0,0.5498,1,1,1.2
379,0.3529595993486221,0.1584788419507689,62.948626539814754,0,0.6124,0,1,0.0
380,0.8540079478223176,0.18434396237317677,2.7610755735614982,0,0.4915,0,1,0.8
381,0.2812655483491676,0.19557796405416425,1.5146052138624717,0,0.5124,1,1,3.0
382,0.20112891673909492,0.0,16.45468063310308,0,0.5338,0,1,0.0
383,0.7907325157552282,0.32745521800834365,4.452308221727291,0,0.61,1,1,0.0
384,0.2828054763744638,0.0,20.345613749116538,0,0.5594,0,1,0.0
385,0.49901994914857045,0.1857337741415549,2.344944689699634,0,0.6484,1,1,2.8
386,0.19612852048973053,0.23593063389914634,1.6780124767356304,0,0.6815,0,1,2.0
387,0.823753114561102,0.5420391942961211,3.1522105802616336,0,0.5394,0,1,0.0
388,0.4349059959537951,0.29833205538415075,1.4694317669232624,0,0.5608,1,1,0.0
389,0.7294096887060805,0.0,3.3740819194857594,0,0.5464,1,1,1.4
390,0.7398645028660593,0.240290801522444,2.7241215302523223,0,0.6556,0,1,0.2
391,0.10749123577191486,0.0,1.2650489298307241,0,0.6328,1,1,1.2
392,0.5678119764996682,0.0,28.398163481512324,0,0.6556,0,1,0.0
393,0.0,0.133975507092846,0.9326564631955186,1,0.6416,1,1,0.6
394,0.2218630576490384,0.9517721073131237,33.527489602155185,0,0.5641,0,1,0.0
395,0.9999975000062501,2.9364879401086483,74.27509600049036,0,0.5998,0,1,0.0
396,0.9999975000062501,0.0,175.38355097856592,0,0.4794,0,1,0.0
397,0.8921750057331665,0.0,45.74568942043361,0,0.5229,1,1,0.0
398,0.9999975000062501,0.0027321251563870138,8.993497596231988,0,0.6399,0,1,0.0
399,0.19017661451360765,0.0,1.2998483823377156,0,0.6195,1,1,2.6
400,0.1206715886403895,11.407098659276599,8.295599262691091,0,0.6761,0,1,0.0
401,0.6363607634506987,0.0,92.48126358680169,0,0.562,0,1,0.0
402,0.9999975000062501,0.0,4.198638825099487,0,0.6944,0,1,0.0
403,0.5460276627461847,0.0,3.0177994337466667,0,0.7063,0,1,0.0
404,0.7244529446125691,0.17316177181089484,2.6517490071863183,0,0.6902,1,1,0.0
405,0.0,0.20185642944388435,0.7344532129746679,1,0.5263,1,1,3.0
406,0.005181543677127436,0.0,1.1462225539498927,0,0.6017,1,1,3.0
407,0.46083639729938036,1.3596910252487826,39.23169958757893,0,0.6826,0,1,0.0
408,0.2384767441218713,0.17756995342843282,1.1019572715149124,0,0.5281,1,1,0.2
409,0.9742478882297042,3.815731555547585,197.86602369208757,0,0.6037,0,1,0.0
410,0.25635397780466457,0.0,22.52001384764673,0,0.5478,0,1,0.0
411,0.43076312979060744,0.11872502884530396,1.9392070116010016,0,0.6487,0,1,0.0
412,0.9831527721924883,0.0,7.260687085835368,0,0.509,0,1,0.0
413,0.6899876066760572,0.3840899717830908,2.035860157290492,0,0.6216,0,1,0.0
414,0.6493150414806402,0.0,62.006730627258555,0,0.5152,0,1,0.0
415,0.45888145865284186,0.0,29.64784885807013,0,0.5338,0,1,0.0
416,0.0,0.0005839072570640379,0.5023427657891257,1,0.643,1,1,1.6
417,0.5414280580891228,0.24134333063563823,1.5346492066925397,0,0.5368,1,1,0.0
418,0.27383206285423145,0.0,1.4571138330489812,0,0.7288,1,1,0.0
419,0.28203258869063325,0.43925604163203236,1.8230138501325497,0,0.6608,0,1,0.6
420,0.7066149697754773,0.5175710196799993,2.453421998088377,0,0.5629,1,1,0.0
421,0.9999975000062501,0.0,69.49216913162306,0,0.5747,0,1,0.0
422,0.2248711241099715,3.751033372674189,25.11944978309038,0,0.5722,0,1,0.0
423,0.2996593777188888,4.319574636274442,41.98508234553938,0,0.6361,0,1,0.0
424,0.6773130225183054,0.2620180527735529,2.2047059792063513,0,0.562,1,1,1.2
425,0.0,0.12088310567084629,0.5591698852476079,1,0.5263,1,1,1.4
426,0.20834060037438507,0.0,1.4895505690842328,0,0.5542,1,1,0.0
427,0.2649187708339309,0.3305253756065003,2.2909602304392163,0,0.5957,0,1,0.8
428,0.9075794831890999,0.0,60.90702082688557,0,0.5176,0,1,0.0
429,0.7046908145596789,0.0,37.39245501729626,0,0.5029,0,1,0.0
430,0.17017532687828457,0.8629233025252282,20.079423108575597,0,0.6512,0,1,0.0
431,0.6584985773346295,0.11711684813593297,1.7871131017674036,0,0.5915,1,1,0.0
432,0.5217383434484237,0.0,41.44753144786066,0,0.5273,0,1,0.0
433,0.978741802787799,2.9675377614676766,98.23798469498053,0,0.6664,0,1,0.0
434,0.1823801220304928,0.0,49.24964471579147,0,0.5185,0,1,0.0
435,0.0,0.0729650922746671,0.9105508767545746,1,0.6195,1,1,3.0
436,0.6161989823071597,0.1950973580708149,2.286214378633069,0,0.73,1,1,0.0
437,0.6032253063251514,0.11039538904762027,2.316663038270989,0,0.5967,1,1,0.0
438,0.4364171124349678,0.0,47.4610347264389,0,0.5081,0,1,0.0
439,0.9262366787534355,0.0,78.01977685762135,0,0.5133,0,1,0.0
440,0.0,0.08658536674834244,0.5046317116526746,1,0.6238,1,1,2.2
441,0.07752090833783831,0.17650433584578817,0.9868874029536805,0,0.6221,1,1,1.4
442,0.8156151820565292,0.29841535023457594,2.3629344910196277,0,0.6843,1,1,0.0
443,0.7686570644234809,0.0,7.964935644372142,0,0.5917,0,1,0.6
444,0.0,0.15291103153624191,0.6096986136325011,1,0.5255,1,1,3.0
445,0.0,0.12374680148323765,0.3753206956321998,1,0.4811,1,1,0.8
446,0.7321739198060102,0.0,9.309780290692268,0,0.6599,0,1,0.2
447,0.0,0.010660524617459026,0.8391390171569969,1,0.6302,1,1,3.0
448,0.769800808271834,0.3176821359474752,3.46305615651774,0,0.7006,1,1,0.0
449,0.0,0.12496346851256104,0.9493895651373316,1,0.6017,1,1,3.0
450,0.5520123989863971,1.0009384178614356,61.7234106822437,0,0.635,0,1,0.0
451,0.8757597059526095,0.5009113631533434,6.049496594140609,0,0.5702,0,1,0.0
452,0.9999975000062501,0.0,68.27704409239202,0,0.662,0,1,0.0
453,0.9144060384759871,0.9273861930592039,60.851336197641224,0,0.6901,0,1,0.0
454,0.5784666144127405,0.0,115.2125170797022,0,0.5255,0,1,0.0
455,0.459989822487054,0.0,2.282876536591433,0,0.7017,1,1,0.0
456,0.4109989491476913,0.439446091477636,1.4793497805884732,0,0.5961,1,1,0.4
457,0.846156861618473,0.0,64.72842838475262,0,0.571,0,1,0.0
458,0.5895379448446727,0.0,32.0432550635817,0,0.5124,0,1,0.0
459,0.07153910699373307,0.1594875659135355,1.13850258966967,0,0.6868,1,1,2.0
460,0.5749446062097182,0.0,3.372239040765697,0,0.5729,0,1,0.0
461,0.9713745044829685,0.0,53.88638860180157,0,0.5766,0,1,0.0
462,0.02992969354126214,0.0,1.1911590497730962,0,0.7085,1,1,0.0
463,0.10510279274726063,0.5693390662930551,3.205879047049679,0,0.4968,0,1,0.0
464,0.7026621930571157,0.0,87.26099805545306,0,0.535,0,1,0.0
465,0.7299123184496337,0.46920772392910326,2.8206709298033035,0,0.6589,0,1,0.0
466,0.538003240989384,5.140696310309932,61.64705366087015,0,0.6028,0,1,0.0
467,0.7842569942798067,0.0,47.703017369636505,0,0.5211,1,1,0.0
468,0.0,0.12779148922553213,0.8503887266433289,1,0.5237,1,1,0.8
469,0.5279263240327844,0.0,56.01752301043907,0,0.5906,0,1,0.0
470,0.7127276984766864,0.0,3.4052969629542593,0,0.5208,1,1,2.0
471,0.6061570273939524,0.0,2.159916443052825,0,0.672,1,1,0.0
472,0.0,0.24495938213647311,0.6693339299759091,1,0.5561,1,1,2.6
473,0.0,0.03238133374926339,0.3449087117230494,1,0.6995,1,1,0.0
474,0.0,0.05531098622857269,0.755450986523846,1,0.6506,1,1,3.0
475,0.43682598200680095,0.0017593012663197718,1.8205682053304066,0,0.6431,1,1,3.0
476,0.0,0.0,0.23743017617651335,1,0.5559,1,1,2.4
477,0.9560372230141255,0.5921054435877406,3.9991726768146156,0,0.6283,0,1,0.0
478,0.8942919322747973,3.6385371700376936,112.11733618922212,0,0.6944,0,1,0.0
479,0.43778308455366066,0.11853309206195992,1.4391284738538865,0,0.6134,1,1,0.0
480,0.23120961436149917,3.602846302204596,27.383331580874216,0,0.675,0,1,0.0
481,0.08118386466638292,0.11042128936021021,1.089488306964351,0,0.7434,1,1,0.0
482,0.40694481776295877,0.15019758212136225,1.857745495252448,0,0.6559,0,1,2.6
483,0.6348417649880751,0.0,111.76438202547993,0,0.5845,0,1,0.0
484,0.3609191900228884,2.4144676011526194,35.45370361097557,0,0.5824,0,1,0.0
485,0.2921994541840541,0.19548279185198877,1.2038597614818494,0,0.5385,1,1,0.2
486,0.0,0.18477520004941567,0.3998333381585699,1,0.5255,1,1,1.4
487,0.9999975000062501,2.6320752829390535,55.97014187168739,0,0.5865,0,1,0.0
488,0.2911405343241559,0.28890662154083524,2.698754804406456,0,0.6816,0,1,0.0
489,0.06230642030599661,0.14881621935020933,0.9578873908818577,0,0.6367,1,1,2.6
490,0.3723552836727045,0.11505750145419259,1.5001110575117094,0,0.5543,1,1,1.2
491,0.9999975000062501,0.8356866258983108,5.285874402842891,0,0.5654,0,1,0.0
492,0.48260939988464857,1.5939790029267282,39.59968721098149,0,0.5885,0,1,0.0
493,0.015582149716268005,0.05414895963828645,1.018890762080774,0,0.6782,1,1,0.4
494,0.14596658693382586,0.0,33.957579624289515,0,0.5264,0,1,0.0
495,0.0,0.0,0.5152070903086928,1,0.7164,1,1,0.0
496,0.979194370016338,0.28722771803647135,3.662670413574893,0,0.5115,0,1,0.0
497,0.06790841567430468,0.3797225083045701,0.8872131500253579,0,0.6794,1,1,0.8
498,0.0,0.1904725504274816,0.4264691743839555,1,0.5961,1,1,1.0
499,0.6668702857025045,0.0,120.86017763176942,0,0.5813,0,1,0.0
500,0.634650828276149,0.21338844467655568,3.4792977174948967,0,0.5441,0,1,1.6
501,0.553535500683137,0.0,3.2995227171904635,0,0.5298,1,1,2.2
502,0.1667032314388968,0.0,9.834345205389084,0,0.5464,0,1,0.0
503,0.4345718819680324,0.31713380756148557,2.273753345436999,0,0.6989,0,1,0.0
504,0.0,0.052022813142623664,0.523441361179128,1,0.6741,1,1,2.8
505,0.0,0.06587903595526494,0.26025719039567724,1,0.5515,1,1,2.6
506,0.1023653448190074,3.5601745966365446,61.57787599755254,0,0.6685,0,1,0.0
507,0.9989976471650728,3.8218241341309422,57.37289665369895,0,0.5794,0,1,0.0
508,0.16436933638789625,0.33170859523330487,1.9798421384884526,0,0.6399,0,1,0.0
509,0.0,0.1105142206631357,0.4692347684563807,1,0.675,1,1,1.2
510,0.8873257453341854,1.0620749685401825,5.094186202177326,0,0.5394,0,1,0.0
511,0.0,0.04397966171619128,0.6660710275898181,1,0.6859,1,1,1.4
512,0.0,0.0,0.38951421411590775,1,0.4881,1,1,2.0
513,0.0,0.0,0.6624138316185292,1,0.7277,1,1,0.0
514,0.0,0.09132085507549033,0.7886071806103231,1,0.5264,1,1,3.0
515,0.4276273923785902,0.0,18.892283887511063,0,0.584,0,1,0.0
516,0.06913335939636203,0.0,1.464362486919725,0,0.531,1,1,3.0
517,0.0478318132487247,0.11133524298940045,1.0609043499899098,0,0.5185,1,1,0.4
518,0.4289054343223157,0.0,35.8819132561204,0,0.5785,0,1,0.0
519,0.13338470430993074,2.048262628115457,6.43025995331262,0,0.5962,0,1,0.0
520,0.3657972782593094,0.21434227098540626,1.9122330509363352,0,0.5638,0,1,0.0
521,0.494692407410224,1.6724219346061364,42.78303317558504,0,0.6569,0,1,0.0
522,0.061941763255433296,0.5294533901596397,0.8056374365058112,0,0.562,0,1,0.8
523,0.0,0.0,0.900218280639068,1,0.672,1,1,3.0
524,0.9922724539696223,0.5077388426215474,3.578430588333252,0,0.5411,0,1,0.0
525,0.02985385770762586,0.29951455010837935,0.9236922450006011,0,0.6437,1,1,0.6
526,0.7162135666304169,0.22763379934939315,3.0898958831226673,0,0.598,0,1,0.4
527,0.43804072783403514,0.0,1.7135953141792448,0,0.4985,1,1,0.0
528,0.8084453789279892,0.0,134.33553599466126,0,0.6589,0,1,0.0
529,0.0,0.0,0.6161293601720266,1,0.6548,1,1,0.6
530,0.7351327611901027,3.2595024530345005,103.72027270732092,0,0.6772,0,1,0.0
531,0.3493610592277208,0.0,47.53483077590477,0,0.5338,0,1,0.0
532,0.32366335850285904,0.013334615841075955,1.4943273793919658,0,0.6791,1,1,1.2
533,0.1055855291401034,0.0,1.132527500706171,0,0.6226,1,1,3.0
534,0.519759743812465,0.044865938185109006,2.4366973350284984,0,0.6195,1,1,0.2
535,0.0,0.0,0.694610633522872,1,0.7322,1,1,0.0
536,0.717669914225607,3.0179226595584296,74.1254000520698,0,0.621,0,1,0.0
537,0.0,0.11018626068058045,0.7988646219974662,1,0.6623,1,1,3.0
538,0.871684580924007,0.6221021756808879,4.741260955414051,0,0.5568,0,1,0.0
539,0.9834566896809696,0.7676877372848999,5.01760828931179,0,0.5245,0,1,0.0
540,0.042861392958080696,0.09612939091029411,0.9843888368977337,0,0.6056,1,1,0.2
541,0.11806454086244088,0.033920324286364704,1.352906945253476,0,0.7051,1,1,0.0
542,0.0,0.19144396953313222,0.8159004061398591,1,0.4907,1,1,0.2
543,0.31922893254019313,0.7869099144052544,40.01715576359634,0,0.6361,0,1,0.0
544,0.1260153290363811,0.24435451198766042,0.9561276087397232,0,0.6385,1,1,0.2
545,0.0,0.18682307021013617,0.7560274810796964,1,0.6395,1,1,3.0
546,0.0,0.04928350385757749,0.6704144934275341,1,0.6283,1,1,3.0
547,0.9650043904365765,0.0,71.58135894500043,0,0.5552,0,1,0.0
548,0.1317421486934139,0.0,2.1726626791427495,0,0.5152,1,1,2.6
549,0.0,0.10607042338098213,0.4411985006893965,1,0.532,1,1,2.8
550,0.0,0.0,0.7200902328987431,1,0.6281,1,1,1.6
551,0.0,0.07291646276108597,0.5522663193222723,1,0.6328,1,1,2.8
552,0.43366293635908343,0.0,41.65082936693677,0,0.5468,0,1,0.0
553,0.0342468723716238,0.09744980126560256,0.9750193297013766,0,0.5098,1,1,1.0
554,0.3106814001998589,0.0,1.8132404929847281,0,0.4872,1,1,0.0
555,0.0,0.0,0.2203712138124287,1,0.5455,1,1,2.6
556,0.6146726043824505,0.26740734054668347,1.8407624764488604,0,0.4846,1,1,0.0
557,0.5862701183338868,2.7195048180427777,32.33293883374136,0,0.6955,0,1,0.0
558,0.9204093423831009,1.5562838694864982,72.78163490779923,0,0.6477,0,1,0.0
559,0.0,0.0,0.7302469601356002,1,0.5524,1,1,3.0
560,0.7479106657023794,0.0,34.234189543483105,0,0.5211,1,1,0.0
561,0.14552919880848975,0.16467612515823668,1.1989716447726355,0,0.4898,1,1,3.0
562,0.0764405462411327,0.15234153012497234,1.0748220729447844,0,0.6944,1,1,0.0
563,0.0,0.0,0.7758946525824642,1,0.6938,1,1,0.0
564,0.5760886365703936,0.05295068365353436,1.8829382633625966,0,0.6904,1,1,0.0
565,0.22727104414022156,0.04100733927366333,44.382349885642455,0,0.6018,0,1,0.0
566,0.8231024943165027,0.19536112457802798,2.818658633470547,0,0.5552,0,1,0.0
567,0.15164206378200434,0.07012294575261878,1.7993157330551055,0,0.6527,0,1,1.6
568,0.3473484605184482,0.0,1.8712321604935487,0,0.6495,1,1,2.8
569,0.6718222049951424,0.0,44.57940557727688,0,0.5385,0,1,0.0
570,0.0,0.1307401907447816,0.7040382171491757,1,0.7009,1,1,0.0
571,0.656056589634319,0.0,92.68481184828467,0,0.5692,0,1,0.0
572,0.05157548408566298,0.1547016102624045,1.0913505700267534,0,0.6523,1,1,0.0
573,0.25777923853499,0.0,2.0743601003345393,0,0.5455,1,1,0.8
574,0.1783454216650342,0.07534749330173654,1.2884402907878383,0,0.6591,1,1,3.0
575,0.5726054287343498,2.257935680214066,38.01234399343702,0,0.648,0,1,0.0
576,0.0,8.417272629133014e-05,1.0864772150088644,1,0.6396,1,1,2.0
577,0.2729128018083073,0.22646812482410575,2.3557983250151975,0,0.6067,0,1,0.0
578,0.45044875415014946,0.0,58.03129529475909,0,0.5263,0,1,0.0
579,0.40591181582036007,0.22421241295115737,1.4524342422905265,0,0.5943,1,1,0.0
580,0.5752161606813213,0.21828006302087283,2.3769487230263695,0,0.5962,1,1,0.0
581,0.3589368572546387,0.4031692116923248,2.0300412284736713,0,0.4959,1,1,0.2
582,0.38692624364607814,0.0,24.40918347271084,0,0.5972,0,1,0.0
583,0.6072964139454481,3.4312978577718725,44.43499513876345,0,0.6538,0,1,0.0
584,0.5419262128584058,0.1552015004612153,1.413779033727135,0,0.5524,1,1,1.2
585,0.0,0.02000500825767552,0.8360849147178219,1,0.6814,1,1,3.0
586,0.5190314917287175,0.21829489877991215,1.434766851051563,0,0.5046,1,1,1.6
587,0.9999975000062501,0.0,8.224654241346734,0,0.5524,0,1,0.0
588,0.820895146404638,0.35261082077065414,2.62181651747959,0,0.6024,1,1,0.0
589,0.5876975068359375,0.0,2.4334672612664665,0,0.6008,1,1,0.0
590,0.0,0.06949200029978139,0.5789826352434216,1,0.6452,1,1,0.6
591,0.0,0.15201620167379806,0.4769353420018673,1,0.5468,1,1,0.0
592,0.0,0.0,1.0477846339895018,1,0.6418,1,1,3.0
593,0.0,0.025202512082114645,0.19895048100607665,1,0.6869,1,1,3.0
594,0.0,0.17481659689224474,0.48317922851170314,1,0.6344,1,1,0.8
595,0.1867403784122288,0.0,1.3239434296296657,0,0.5542,1,1,1.8
596,0.6604023742524908,0.5952382424551533,3.5532650761486972,0,0.5766,0,1,0.0
597,0.0,0.0,1.1234867602688023,1,0.6634,1,1,1.4
598,0.0,0.06220472796805974,0.8777124693976158,1,0.7119,1,1,0.0
599,0.8485291598559077,0.30787119807375873,1.9881337680430284,0,0.585,0,1,0.0
600,0.1922434363303196,0.0,1.324692153101304,0,0.5203,1,1,2.2
601,0.0,0.08356964902010605,0.7262704601801039,1,0.6656,1,1,3.0
602,0.0,0.010416159582227446,0.6616889220121897,1,0.7119,1,1,0.0
603,0.7301991862325442,6.806522449553293,98.8092366031005,0,0.6178,0,1,0.0
604,0.0,0.1880954688168638,0.645829503732945,1,0.6131,1,1,3.0
605,0.0,0.10308633613927663,0.9802285176462439,1,0.7599,1,1,0.0
606,0.05658803818643228,0.014251328257726114,1.0932907587973526,0,0.6249,1,1,3.0
607,0.0,0.08289741135743817,0.5925875803568942,1,0.6944,1,1,0.0
608,0.15145657404434892,0.21152740911286952,1.0486813309474319,0,0.5446,1,1,3.0
609,0.6533872735095607,0.0,50.08131534341523,0,0.5896,0,1,0.0
610,0.1509711425757766,0.055116035538679414,1.1712551751064844,0,0.6591,1,1,2.6
611,0.4430105791351595,0.0,1.607048454523095,0,0.652,1,1,1.6
612,0.4457415780141908,4.209506667292931,85.15447898618685,0,0.594,0,1,0.0
613,0.9798752945211124,1.6449896111449351,85.75533731626437,0,0.612,0,1,0.0
614,0.0,0.1678584198313149,0.6867916756247199,1,0.5551,1,1,3.0
615,0.0,0.26497858232889143,0.11260719254831916,1,0.5133,1,1,1.8
616,0.0,0.07781549003285848,0.9045452262058369,1,0.7576,1,1,0.0
617,0.5349270603790116,0.0,63.7469481528035,0,0.5307,0,1,0.0
618,0.0,0.1761059941980675,0.38649114402847207,1,0.6008,1,1,2.2
619,0.0,0.0,0.8017642876143102,1,0.532,1,1,3.0
620,0.0,0.058822531579964546,0.38870623272170657,1,0.678,1,1,2.8
621,0.23178758997262616,0.0,72.85132795535111,0,0.5176,0,1,0.0
622,0.48170439186328423,0.0,1.8706204977538294,0,0.6152,1,1,0.6
623,0.36978648192434915,0.11359973348191857,1.3793510828964122,0,0.7078,1,1,0.0
624,0.005796572030264494,0.0,1.1378022779791102,0,0.6516,1,1,3.0
625,0.44603846426961,0.0,66.0271076712924,0,0.5664,0,1,0.0
626,0.07569486826401955,0.29586607919297625,0.9297318827382114,0,0.542,1,1,1.6
627,0.37375212962885956,0.0,46.38745334365586,0,0.5507,0,1,0.0
628,0.0,0.008221773934965433,0.5272945290534743,1,0.657,1,1,3.0
629,0.48045811641898956,0.0,52.31418616323739,0,0.6502,0,1,0.0
630,0.3304459114256798,0.09106449539532721,1.4464163697250836,0,0.5757,1,1,1.6
631,0.5645510771332654,0.017396834136739762,44.97386887021559,0,0.6232,0,1,0.0
632,0.43845913718242824,5.6847111966356945,55.47341806990157,0,0.563,0,1,0.0
633,0.2000546311899947,3.177506320934688,34.818949901987374,0,0.6048,0,1,0.0
634,0.36747207921222075,0.138971162874387,1.383825472503394,0,0.7034,1,1,0.0
635,0.945866024506707,0.0,2.9913338758677117,0,0.6666,1,1,0.0
636,0.0,0.0,1.0304357433677727,1,0.6882,1,1,3.0
637,0.4089877028505136,0.1843076855248738,1.3600062700701394,0,0.6253,1,1,2.6
638,0.0,0.050651672999029874,0.8715979612836816,1,0.626,1,1,3.0
639,0.1674778115891806,0.0,1.2272363391999117,0,0.611,1,1,1.8
640,0.06819465848975906,0.1688044515894453,0.9686717916293497,0,0.675,1,1,3.0
641,0.0,0.133410413500089,0.623207736346739,1,0.5368,1,1,3.0
642,0.11719828998981713,1.2143481121973667,5.530641050379918,0,0.5671,0,1,0.0
643,0.13347217656313082,0.09056901267635571,1.1324299005318226,0,0.6305,1,1,3.0
644,0.6183569323400662,0.0,43.275413170290754,0,0.5971,0,1,0.0
645,0.8263510467961199,0.0,2.586967791463537,0,0.5333,1,1,0.2
646,0.7762178617247608,0.12456538968474311,1.91923778636224,0,0.5245,1,1,1.0
647,0.0,0.12973767813950934,0.484979491902444,1,0.5524,1,1,3.0
648,0.8525899056684315,1.2507670413993555,49.70338700563374,0,0.5753,0,1,0.0
649,0.0,0.17480501151791164,0.8582650617881129,1,0.5878,1,1,3.0
650,0.9999975000062501,0.0,69.90343209741187,0,0.5757,0,1,0.0
651,0.2689787689322662,0.0,70.31269262184293,0,0.522,0,1,0.0
652,0.8054587029787357,0.0,103.39965092629791,0,0.5455,0,1,0.0
653,0.4570938870631318,0.20773337472962095,1.912964178391905,0,0.5375,0,1,2.4
654,0.4264512427014433,2.3816884030020393,31.792745398116168,0,0.6151,0,1,0.0
655,0.41049243585252754,0.0,43.981326550059684,0,0.5626,0,1,0.0
656,0.2617861309446305,0.0,1.4353205465533072,0,0.6848,1,1,1.4
657,0.0,0.13961938151089695,0.9518303712129543,1,0.558,1,1,2.6
658,0.5472176360223762,0.0,50.025740016149456,0,0.5682,0,1,0.0
659,0.5603347752873359,0.11412211951182004,1.9580278113885505,0,0.6238,1,1,0.8
660,0.0,0.06757147745428918,0.7662323638436139,1,0.6678,1,1,3.0
661,0.08085552709746863,0.13456760678438984,1.0461656316478292,0,0.672,1,1,2.8
662,0.4506671590341794,0.09813263694476074,1.412380858196663,0,0.5543,1,1,0.4
663,0.5996010806875114,3.671185350686559,109.99329424221736,0,0.6171,0,1,0.0
664,0.0,0.06864034337160975,0.4256730874370124,1,0.6227,1,1,3.0
665,0.38564140273656644,0.0,47.25612438149064,0,0.5236,0,1,0.0
666,0.8483142269796633,0.0,123.94530108656087,0,0.661,0,1,0.0
667,0.12537826025717794,0.0,1.2321549435497792,0,0.6762,1,1,1.8
668,0.0,0.0,0.4533139164427469,1,0.6859,1,1,3.0
669,0.8190745004974732,0.0,79.97441099229823,0,0.5446,0,1,0.0
670,0.8703939921980113,0.09805218641560294,2.339084002228012,0,0.5732,1,1,0.0
671,0.4911737734665422,0.16454189701141367,2.1153075682996723,0,0.5933,0,1,0.0
672,0.0,0.07535596875073666,0.7349566382596527,1,0.6441,1,1,3.0
673,0.1120359555464475,0.08345917399351094,1.0683310617632413,0,0.6573,1,1,2.0
674,0.0,0.07481784407348656,0.061454793365509165,1,0.6373,1,1,3.0
675,0.0,0.08656766324467809,0.8722394936037446,1,0.5199,1,1,3.0
676,0.9999975000062501,0.0,186.12407335478696,0,0.6912,0,1,0.0
677,0.2844102201726942,0.003543176450842262,1.4858826055654537,0,0.7232,1,1,0.0
678,0.0,0.23750842176379863,0.4124132276414141,1,0.6664,1,1,1.6
679,0.0,0.0,0.1075182080972989,1,0.5342,1,1,3.0
680,0.09089105993992105,0.07909024787959759,1.1125594386461053,0,0.6161,1,1,3.0
681,0.774874019199124,0.1303408010519737,2.5007508864918364,0,0.4985,0,1,0.0
682,0.7634463408056495,0.17319674158224607,2.375946935624408,0,0.5046,0,1,0.0
683,0.7008073318080208,0.0,38.17321277136075,0,0.5152,1,1,0.0
684,0.0,0.021749076888981318,1.0897044018985276,1,0.6013,1,1,3.0
685,0.0,0.05872185843229024,0.7048785567575937,1,0.6674,1,1,3.0
686,0.33319954607176466,3.7827277939128434,29.29059490847252,0,0.6977,0,1,0.0
687,0.2825611254144749,0.0,1.4891223378137903,0,0.6292,1,1,3.0
688,0.6988791570063466,0.24212351024060194,48.196747637400435,0,0.6934,0,1,0.0
689,0.16661263608677682,0.0,1.3775511870276669,0,0.5255,1,1,1.8
